temperature 1;temperature 2;temperature 3;temperature 4;temperature 5;humidity;pressure;atm;altitude;battery;time;n
34,8;-24,5;33,6250;248,3750;240,4375;1,0;6038;0,0596;18408,88;12;2016-07-17T16:8:16;55
34,8;-24,4;33,6250;248,3750;240,4375;1,0;6027;0,0595;18417,87;13;2016-07-17T16:8:17;56
34,8;-24,4;33,6250;248,4375;240,4375;1,0;6030;0,0595;18415,42;13;2016-07-17T16:8:18;57
34,8;-24,5;33,6250;248,4375;240,5000;1,0;6015;0,0594;18427,70;13;2016-07-17T16:8:19;58
34,8;-24,5;33,6250;248,4375;240,5625;1,0;6018;0,0594;18425,24;12;2016-07-17T16:8:20;59
34,8;-24,5;33,6250;248,4375;240,6250;1,0;6015;0,0594;18427,70;14;2016-07-17T16:8:21;60
34,8;-24,5;33,6250;248,4375;240,6875;1,0;6015;0,0594;18427,70;13;2016-07-17T16:8:22;1
34,8;-24,4;33,6250;248,5000;240,8125;1,0;6003;0,0592;18437,54;13;2016-07-17T16:8:23;2
34,8;-24,4;33,6250;248,5000;240,7500;1,0;5991;0,0591;18447,40;12;2016-07-17T16:8:24;3
34,8;-24,4;33,6250;248,5000;240,6875;1,0;5991;0,0591;18447,40;13;2016-07-17T16:8:25;4
34,8;-24,4;33,6250;248,5000;240,6875;1,0;5991;0,0591;18447,40;13;2016-07-17T16:8:26;5
34,8;-24,3;33,6250;248,5000;240,7500;1,0;5985;0,0591;18452,33;14;2016-07-17T16:8:27;6
34,8;-24,3;33,6250;248,5000;240,8125;1,0;5982;0,0590;18454,80;12;2016-07-17T16:8:28;7
34,8;-24,4;33,6250;248,5000;240,7500;1,0;5985;0,0591;18452,33;13;2016-07-17T16:8:29;8
34,8;-24,4;33,6250;248,5625;240,6875;1,0;5967;0,0589;18467,15;12;2016-07-17T16:8:30;9
34,8;-24,4;33,6875;248,5625;240,7500;1,0;5965;0,0589;18468,80;14;2016-07-17T16:8:31;10
34,8;-24,4;33,6875;248,5625;240,7500;1,0;5970;0,0589;18464,68;13;2016-07-17T16:8:32;11
34,8;-24,2;33,6250;248,5625;240,8125;1,0;5962;0,0588;18471,28;13;2016-07-17T16:8:33;12
34,8;-24,2;33,6875;248,5625;240,8125;1,0;5962;0,0588;18471,28;13;2016-07-17T16:8:34;13
34,8;-24,3;33,6875;248,6250;240,8125;1,0;5947;0,0587;18483,67;13;2016-07-17T16:8:35;14
34,8;-24,3;33,6875;248,6250;240,8125;1,0;5942;0,0586;18487,81;13;2016-07-17T16:8:36;15
34,8;-24,3;33,6875;248,6250;240,6875;1,0;5947;0,0587;18483,67;13;2016-07-17T16:8:37;16
34,8;-24,3;33,6875;248,6250;240,6875;1,0;5936;0,0586;18492,77;12;2016-07-17T16:8:38;17
34,8;-24,4;33,6875;248,6250;240,7500;1,0;5930;0,0585;18497,75;14;2016-07-17T16:8:39;18
34,8;-24,4;33,6875;248,6250;240,8125;1,0;5933;0,0586;18495,26;12;2016-07-17T16:8:40;19
34,8;-24,1;33,6875;248,6250;240,8750;1,0;5924;0,0585;18502,72;13;2016-07-17T16:8:41;20
34,8;-24,1;33,6875;248,6875;240,7500;1,0;5921;0,0584;18505,21;12;2016-07-17T16:8:42;21
34,8;-24,3;33,6875;248,6875;240,6875;1,0;5910;0,0583;18514,35;13;2016-07-17T16:8:43;22
34,8;-24,3;33,6875;248,6875;240,6875;1,0;5916;0,0584;18509,36;12;2016-07-17T16:8:44;23
34,8;-24,3;33,6875;248,6875;240,6875;1,0;5907;0,0583;18516,84;13;2016-07-17T16:8:45;24
34,8;-24,3;33,6875;248,6875;240,7500;1,0;5910;0,0583;18514,35;12;2016-07-17T16:8:46;25
34,8;-24,3;33,6875;248,6875;240,8750;1,0;5901;0,0582;18521,83;13;2016-07-17T16:8:47;26
34,8;-24,3;33,6875;248,6875;240,9375;1,0;5892;0,0581;18529,33;12;2016-07-17T16:8:48;27
34,8;-24,2;33,6875;248,6875;240,8750;1,0;5889;0,0581;18531,83;13;2016-07-17T16:8:49;28
34,8;-24,2;33,6875;248,6875;240,6875;1,0;5886;0,0581;18534,33;12;2016-07-17T16:8:50;29
34,8;-24,2;33,6875;248,6875;240,5625;1,0;5880;0,0580;18539,33;14;2016-07-17T16:8:51;30
34,8;-24,2;33,6875;248,6875;240,5625;1,0;5877;0,0580;18541,83;12;2016-07-17T16:8:52;31
34,8;-24,2;33,6875;248,6875;240,6250;1,0;5871;0,0579;18546,85;14;2016-07-17T16:8:53;32
34,8;-24,2;33,6875;248,6875;240,6875;1,0;5868;0,0579;18549,35;12;2016-07-17T16:8:54;33
34,8;-24,4;33,6875;248,6875;240,7500;1,0;5856;0,0578;18559,39;14;2016-07-17T16:8:55;34
34,8;-24,4;33,6875;248,7500;240,8125;1,0;5860;0,0578;18556,04;12;2016-07-17T16:8:56;35
34,8;-24,1;33,6875;248,7500;240,8125;1,0;5848;0,0577;18566,09;13;2016-07-17T16:8:57;36
34,8;-24,1;33,6875;248,7500;240,7500;1,0;5848;0,0577;18566,09;12;2016-07-17T16:8:58;37
34,8;-24,2;33,6875;248,7500;240,5000;1,0;5842;0,0577;18571,13;14;2016-07-17T16:8:59;38
34,8;-24,2;33,6875;248,7500;240,4375;1,0;5848;0,0577;18566,09;12;2016-07-17T16:9:0;39
34,8;-24,2;33,6875;248,7500;240,4375;1,0;5833;0,0576;18578,68;13;2016-07-17T16:9:1;40
34,8;-24,2;33,6875;248,7500;240,4375;1,0;5827;0,0575;18583,73;13;2016-07-17T16:9:2;41
34,8;-24,3;33,6875;248,7500;240,3750;1,0;5818;0,0574;18591,30;14;2016-07-17T16:9:3;42
34,8;-24,3;33,6875;248,7500;240,3750;1,0;5818;0,0574;18591,30;12;2016-07-17T16:9:4;43
34,8;-24,3;33,6875;248,7500;240,3750;1,0;5815;0,0574;18593,82;13;2016-07-17T16:9:5;44
34,8;-24,3;33,6875;248,6875;240,4375;1,0;5815;0,0574;18593,82;12;2016-07-17T16:9:6;45
34,8;-24,6;33,6875;248,6875;240,4375;1,0;5809;0,0573;18598,88;13;2016-07-17T16:9:7;46
34,8;-24,6;33,6875;248,6875;240,5000;1,0;5806;0,0573;18601,41;12;2016-07-17T16:9:8;47
34,8;-25,1;33,6875;248,6875;240,5000;1,0;5794;0,0572;18611,53;14;2016-07-17T16:9:9;48
34,8;-25,1;33,6875;248,6875;240,5625;1,0;5794;0,0572;18611,53;12;2016-07-17T16:9:10;49
34,8;-25,1;33,6875;248,7500;240,4375;1,0;5792;0,0572;18613,22;13;2016-07-17T16:9:11;50
34,9;-25,1;33,6875;248,7500;240,2500;1,0;5775;0,0570;18627,60;12;2016-07-17T16:9:12;51
34,9;-25,0;33,6875;248,7500;240,1875;1,0;5792;0,0572;18613,22;13;2016-07-17T16:9:13;52
34,9;-25,0;33,6875;248,7500;240,2500;1,0;5781;0,0571;18622,52;12;2016-07-17T16:9:14;53
34,9;-25,0;33,6875;248,7500;240,3125;1,0;5769;0,0569;18632,68;14;2016-07-17T16:9:15;54
34,9;-25,0;33,6875;248,7500;240,2500;1,0;5772;0,0570;18630,14;13;2016-07-17T16:9:16;55
34,9;-24,8;33,6875;248,7500;240,1250;1,0;5772;0,0570;18630,14;13;2016-07-17T16:9:17;56
34,9;-24,8;33,6875;248,7500;240,1875;1,0;5760;0,0568;18640,31;12;2016-07-17T16:9:18;57
34,9;-24,7;33,6875;248,7500;240,1875;1,0;5751;0,0568;18647,96;14;2016-07-17T16:9:19;58
34,9;-24,7;33,6875;248,7500;240,1250;1,0;5751;0,0568;18647,96;13;2016-07-17T16:9:20;59
34,9;-24,8;33,6875;248,7500;240,0000;1,0;5746;0,0567;18652,21;14;2016-07-17T16:9:21;60
34,9;-24,8;33,6875;248,8125;240,0625;1,0;5751;0,0568;18647,96;12;2016-07-17T16:9:22;1
34,9;-24,5;33,6875;248,8125;240,0000;1,0;5740;0,0566;18657,31;14;2016-07-17T16:9:23;2
34,9;-24,5;33,6875;248,8125;239,8750;1,0;5727;0,0565;18668,39;12;2016-07-17T16:9:24;3
34,9;-24,5;33,6875;248,8125;239,8125;1,0;5722;0,0565;18672,65;13;2016-07-17T16:9:25;4
34,9;-24,5;33,6875;248,8125;239,8750;1,0;5731;0,0566;18664,98;12;2016-07-17T16:9:26;5
34,9;-24,7;33,6875;248,8125;239,8750;1,0;5722;0,0565;18672,65;13;2016-07-17T16:9:27;6
34,9;-24,7;33,6875;248,8125;239,8750;1,0;5713;0,0564;18680,33;12;2016-07-17T16:9:28;7
34,9;-24,6;33,6875;248,8125;239,9375;1,0;5713;0,0564;18680,33;14;2016-07-17T16:9:29;8
34,9;-24,6;33,6875;248,8125;240,0000;1,0;5710;0,0564;18682,89;12;2016-07-17T16:9:30;9
34,9;-24,3;33,6875;248,8125;240,0625;1,0;5698;0,0562;18693,16;14;2016-07-17T16:9:31;10
34,9;-24,3;33,6875;248,8125;240,0625;1,0;5698;0,0562;18693,16;13;2016-07-17T16:9:32;11
34,9;-24,2;33,6875;248,8125;240,0000;1,0;5701;0,0563;18690,59;14;2016-07-17T16:9:33;12
34,9;-24,2;33,6875;248,8750;240,0000;1,0;5698;0,0562;18693,16;12;2016-07-17T16:9:34;13
34,9;-24,2;33,6875;248,8750;240,0625;1,0;5689;0,0561;18700,87;13;2016-07-17T16:9:35;14
34,9;-24,2;33,6875;248,8750;240,0625;1,0;5684;0,0561;18705,16;12;2016-07-17T16:9:36;15
34,9;-24,2;33,6875;248,8750;240,1250;1,0;5675;0,0560;18712,88;14;2016-07-17T16:9:37;16
34,9;-24,2;33,6875;248,8750;240,1875;1,0;5681;0,0561;18707,73;12;2016-07-17T16:9:38;17
34,9;-24,2;33,6875;248,8750;240,2500;1,0;5675;0,0560;18712,88;13;2016-07-17T16:9:39;18
34,9;-24,2;33,6875;248,8750;240,3125;1,0;5669;0,0559;18718,04;12;2016-07-17T16:9:40;19
34,9;-24,4;33,6875;248,8750;240,3750;1,0;5663;0,0559;18723,20;13;2016-07-17T16:9:41;20
34,9;-24,4;33,6875;248,9375;240,4375;1,0;5654;0,0558;18730,94;13;2016-07-17T16:9:42;21
34,9;-24,5;33,6875;248,9375;240,5000;1,0;5657;0,0558;18728,36;14;2016-07-17T16:9:43;22
34,9;-24,5;33,6875;248,9375;240,5625;1,0;5645;0,0557;18738,70;13;2016-07-17T16:9:44;23
34,9;-24,5;33,6875;248,9375;240,5625;1,0;5640;0,0557;18743,02;14;2016-07-17T16:9:45;24
34,9;-24,5;33,6875;248,9375;240,5000;1,0;5640;0,0557;18743,02;12;2016-07-17T16:9:46;25
34,9;-24,5;33,6875;248,9375;240,5000;1,0;5637;0,0556;18745,61;14;2016-07-17T16:9:47;26
34,9;-24,5;33,6875;248,9375;240,5625;1,0;5637;0,0556;18745,61;13;2016-07-17T16:9:48;27
34,9;-24,4;33,6875;248,9375;240,5625;1,0;5628;0,0555;18753,38;13;2016-07-17T16:9:49;28
34,9;-24,4;33,6875;248,9375;240,6250;1,0;5622;0,0555;18758,57;12;2016-07-17T16:9:50;29
34,9;-24,4;33,7500;248,9375;240,6875;1,0;5616;0,0554;18763,77;13;2016-07-17T16:9:51;30
34,9;-24,4;33,6875;248,9375;240,6250;1,0;5616;0,0554;18763,77;12;2016-07-17T16:9:52;31
34,9;-24,4;33,6875;248,9375;240,5625;1,0;5620;0,0555;18760,31;14;2016-07-17T16:9:53;32
34,9;-24,4;33,6875;249,0000;240,6250;1,0;5614;0,0554;18765,50;12;2016-07-17T16:9:54;33
34,9;-24,3;33,6875;249,0000;240,6250;1,0;5605;0,0553;18773,30;13;2016-07-17T16:9:55;34
34,9;-24,3;33,6875;249,0000;240,6250;1,0;5605;0,0553;18773,30;12;2016-07-17T16:9:56;35
34,9;-24,2;33,7500;249,0000;240,6250;1,0;5593;0,0552;18783,73;14;2016-07-17T16:9:57;36
34,9;-24,2;33,6875;249,0000;240,6250;1,0;5587;0,0551;18788,94;12;2016-07-17T16:9:58;37
34,9;-24,3;33,6875;249,0000;240,6250;1,0;5593;0,0552;18783,73;14;2016-07-17T16:9:59;38
34,9;-24,3;33,7500;249,0000;240,6875;1,0;5587;0,0551;18788,94;12;2016-07-17T16:10:0;39
34,9;-24,2;33,7500;249,0000;240,6250;1,0;5581;0,0551;18794,16;13;2016-07-17T16:10:1;40
34,9;-24,2;33,7500;249,0000;240,6250;1,0;5575;0,0550;18799,39;12;2016-07-17T16:10:2;41
34,9;-24,1;33,7500;249,0000;240,6250;1,0;5578;0,0551;18796,77;13;2016-07-17T16:10:3;42
34,9;-24,1;33,7500;249,0000;240,6250;1,0;5572;0,0550;18802,00;12;2016-07-17T16:10:4;43
34,9;-24,1;33,7500;249,0625;240,6250;1,0;5567;0,0549;18806,36;13;2016-07-17T16:10:5;44
34,9;-24,1;33,7500;249,0625;240,6875;1,0;5555;0,0548;18816,84;12;2016-07-17T16:10:6;45
34,9;-24,1;33,7500;249,0625;240,6250;1,0;5558;0,0549;18814,22;13;2016-07-17T16:10:7;46
34,9;-24,1;33,7500;249,0625;240,6875;1,0;5552;0,0548;18819,46;12;2016-07-17T16:10:8;47
34,9;-24,0;33,7500;249,0625;240,6875;1,0;5543;0,0547;18827,34;13;2016-07-17T16:10:9;48
34,9;-24,0;33,7500;249,0625;240,6875;1,0;5549;0,0548;18822,09;12;2016-07-17T16:10:10;49
34,9;-24,0;33,7500;249,0625;240,5625;1,0;5540;0,0547;18829,96;13;2016-07-17T16:10:11;50
34,9;-24,0;33,7500;249,0625;240,5625;1,0;5534;0,0546;18835,22;12;2016-07-17T16:10:12;51
34,9;-24,0;33,7500;249,1250;240,5625;1,0;5531;0,0546;18837,85;14;2016-07-17T16:10:13;52
34,9;-24,0;33,7500;249,1250;240,5625;1,0;5528;0,0546;18840,48;12;2016-07-17T16:10:14;53
34,9;-24,0;33,7500;249,1250;240,5000;1,0;5531;0,0546;18837,85;14;2016-07-17T16:10:15;54
34,9;-24,0;33,7500;249,1250;240,4375;1,0;5519;0,0545;18848,38;13;2016-07-17T16:10:16;55
34,9;-23,9;33,7500;249,1250;240,5000;1,0;5519;0,0545;18848,38;13;2016-07-17T16:10:17;56
34,9;-23,9;33,7500;249,1250;240,5000;1,0;5513;0,0544;18853,65;12;2016-07-17T16:10:18;57
34,9;-23,9;33,7500;249,1250;240,3125;1,0;5507;0,0543;18858,93;14;2016-07-17T16:10:19;58
34,9;-23,9;33,7500;249,1250;240,2500;1,0;5504;0,0543;18861,57;12;2016-07-17T16:10:20;59
34,9;-23,9;33,7500;249,1250;240,3125;1,0;5498;0,0543;18866,86;14;2016-07-17T16:10:21;60
34,9;-23,9;33,7500;249,1250;240,3750;1,0;5496;0,0542;18868,62;12;2016-07-17T16:10:22;1
34,9;-23,9;33,7500;249,1875;240,4375;1,0;5493;0,0542;18871,26;14;2016-07-17T16:10:23;2
34,9;-23,9;33,7500;249,1875;240,4375;1,0;5499;0,0543;18865,98;12;2016-07-17T16:10:24;3
34,9;-23,9;33,7500;249,1875;240,5000;1,0;5484;0,0541;18879,21;13;2016-07-17T16:10:25;4
34,9;-23,9;33,7500;249,1875;240,5000;1,0;5482;0,0541;18880,98;12;2016-07-17T16:10:26;5
34,9;-23,6;33,7500;249,1875;240,5000;1,0;5479;0,0541;18883,62;14;2016-07-17T16:10:27;6
34,9;-23,6;33,7500;249,1875;240,5625;1,0;5479;0,0541;18883,62;12;2016-07-17T16:10:28;7
34,9;-23,8;33,7500;249,1875;240,5625;1,0;5467;0,0540;18894,24;14;2016-07-17T16:10:29;8
34,9;-23,8;33,7500;249,1875;240,5625;1,0;5473;0,0540;18888,93;12;2016-07-17T16:10:30;9
34,9;-23,7;33,7500;249,2500;240,5625;1,0;5452;0,0538;18907,53;13;2016-07-17T16:10:31;10
34,9;-23,7;33,7500;249,2500;240,5625;1,0;5461;0,0539;18899,55;13;2016-07-17T16:10:32;11
34,9;-23,8;33,7500;249,2500;240,6250;1,0;5461;0,0539;18899,55;13;2016-07-17T16:10:33;12
34,9;-23,8;33,7500;249,2500;240,6250;1,0;5455;0,0538;18904,87;12;2016-07-17T16:10:34;13
34,9;-23,5;33,7500;249,2500;240,6250;1,0;5447;0,0538;18911,97;13;2016-07-17T16:10:35;14
34,9;-23,5;33,7500;249,2500;240,6250;1,0;5446;0,0537;18912,86;12;2016-07-17T16:10:36;15
34,9;-23,5;33,7500;249,2500;240,6250;1,0;5437;0,0537;18920,86;14;2016-07-17T16:10:37;16
34,9;-23,5;33,7500;249,3125;240,6875;1,0;5443;0,0537;18915,52;12;2016-07-17T16:10:38;17
34,9;-23,6;33,7500;249,3125;240,7500;1,0;5435;0,0536;18922,63;14;2016-07-17T16:10:39;18
34,9;-23,6;33,7500;249,3125;240,8125;1,0;5429;0,0536;18927,97;12;2016-07-17T16:10:40;19
34,9;-23,6;33,7500;249,3125;240,8750;1,0;5429;0,0536;18927,97;14;2016-07-17T16:10:41;20
34,9;-23,6;33,7500;249,3125;240,9375;1,0;5423;0,0535;18933,32;13;2016-07-17T16:10:42;21
34,9;-23,6;33,7500;249,3750;240,9375;1,0;5426;0,0536;18930,64;14;2016-07-17T16:10:43;22
34,9;-23,6;33,7500;249,3750;241,0000;1,0;5423;0,0535;18933,32;12;2016-07-17T16:10:44;23
34,9;-23,7;33,7500;249,3750;241,0625;1,0;5405;0,0533;18949,38;13;2016-07-17T16:10:45;24
34,9;-23,7;33,7500;249,4375;241,1250;1,0;5414;0,0534;18941,34;12;2016-07-17T16:10:46;25
34,9;-23,7;33,7500;249,4375;241,1250;1,0;5405;0,0533;18949,38;14;2016-07-17T16:10:47;26
35,0;-23,7;33,7500;249,4375;241,2500;1,0;5396;0,0533;18957,42;12;2016-07-17T16:10:48;27
34,9;-23,4;33,7500;249,4375;241,3125;1,0;5405;0,0533;18949,38;13;2016-07-17T16:10:49;28
34,9;-23,4;33,7500;249,5000;241,3750;1,0;5393;0,0532;18960,11;12;2016-07-17T16:10:50;29
34,9;-23,2;33,7500;249,5000;241,3125;1,0;5387;0,0532;18965,48;14;2016-07-17T16:10:51;30
34,9;-23,2;33,7500;249,5000;241,3125;1,0;5379;0,0531;18972,65;12;2016-07-17T16:10:52;31
35,0;-23,0;33,7500;249,5625;241,3125;1,0;5376;0,0531;18975,34;13;2016-07-17T16:10:53;32
34,9;-23,0;33,7500;249,5625;241,3750;1,0;5385;0,0531;18967,27;12;2016-07-17T16:10:54;33
34,9;-22,8;33,7500;249,5625;241,4375;1,0;5367;0,0530;18983,43;14;2016-07-17T16:10:55;34
34,9;-22,8;33,7500;249,6250;241,5000;1,0;5373;0,0530;18978,04;12;2016-07-17T16:10:56;35
35,0;-22,6;33,7500;249,6250;241,5625;1,0;5370;0,0530;18980,73;14;2016-07-17T16:10:57;36
34,9;-22,6;33,7500;249,6250;241,6250;1,0;5367;0,0530;18983,43;12;2016-07-17T16:10:58;37
34,9;-22,5;33,7500;249,6250;241,6250;1,0;5358;0,0529;18991,52;13;2016-07-17T16:10:59;38
35,0;-22,5;33,7500;249,6250;241,6250;1,0;5352;0,0528;18996,92;13;2016-07-17T16:11:0;39
35,0;-22,3;33,7500;249,6250;241,6875;1,0;5355;0,0528;18994,22;14;2016-07-17T16:11:1;40
35,0;-22,3;33,7500;249,6250;241,6875;1,0;5358;0,0529;18991,52;12;2016-07-17T16:11:2;41
35,0;-22,2;33,8125;249,6875;241,6875;1,0;5346;0,0528;19002,33;14;2016-07-17T16:11:3;42
35,0;-22,2;33,7500;249,6875;241,5000;1,0;5329;0,0526;19017,67;12;2016-07-17T16:11:4;43
34,9;-22,4;33,8125;249,6875;241,3750;1,0;5332;0,0526;19014,96;14;2016-07-17T16:11:5;44
35,0;-22,4;33,8125;249,6875;241,4375;1,0;5329;0,0526;19017,67;12;2016-07-17T16:11:6;45
35,0;-22,5;33,8125;249,6875;241,4375;1,0;5320;0,0525;19025,81;13;2016-07-17T16:11:7;46
35,0;-22,5;33,8125;249,6875;241,5000;1,0;5317;0,0525;19028,52;12;2016-07-17T16:11:8;47
35,0;-22,6;33,8125;249,6875;241,6250;1,0;5309;0,0524;19035,77;14;2016-07-17T16:11:9;48
35,0;-22,6;33,8125;249,6875;241,6875;1,0;5312;0,0524;19033,06;12;2016-07-17T16:11:10;49
35,0;-22,7;33,8125;249,6875;241,6875;1,0;5312;0,0524;19033,06;13;2016-07-17T16:11:11;50
35,0;-22,7;33,8125;249,6875;241,5000;1,0;5309;0,0524;19035,77;12;2016-07-17T16:11:12;51
35,0;-22,8;33,8125;249,6875;241,3125;1,0;5312;0,0524;19033,06;13;2016-07-17T16:11:13;52
35,0;-22,8;33,8125;249,6875;241,1875;1,0;5309;0,0524;19035,77;12;2016-07-17T16:11:14;53
35,0;-22,8;33,8125;249,6875;241,2500;1,0;5306;0,0524;19038,49;13;2016-07-17T16:11:15;54
35,0;-22,8;33,8125;249,6875;241,3125;1,0;5288;0,0522;19054,84;12;2016-07-17T16:11:16;55
35,0;-23,0;33,8125;249,6875;241,3750;1,0;5297;0,0523;19046,66;14;2016-07-17T16:11:17;56
35,0;-23,0;33,8125;249,6875;241,4375;1,0;5282;0,0521;19060,30;13;2016-07-17T16:11:18;57
35,0;-23,1;33,8125;249,6875;241,5000;1,0;5279;0,0521;19063,03;14;2016-07-17T16:11:19;58
35,0;-23,1;33,8125;249,6875;241,5000;1,0;5279;0,0521;19063,03;12;2016-07-17T16:11:20;59
35,0;-22,9;33,8125;249,6875;241,3750;1,0;5273;0,0520;19068,50;13;2016-07-17T16:11:21;60
35,0;-22,9;33,8125;249,6875;241,3125;1,0;5270;0,0520;19071,23;12;2016-07-17T16:11:22;1
35,0;-22,9;33,8125;249,6875;241,3750;1,0;5264;0,0520;19076,71;14;2016-07-17T16:11:23;2
35,0;-22,9;33,8125;249,6875;241,3750;1,0;5265;0,0520;19075,79;12;2016-07-17T16:11:24;3
35,0;-22,8;33,8125;249,6875;241,2500;1,0;5262;0,0519;19078,53;14;2016-07-17T16:11:25;4
35,0;-22,8;33,8125;249,6875;241,0625;1,0;5262;0,0519;19078,53;12;2016-07-17T16:11:26;5
35,0;-22,5;33,8125;249,6875;241,0000;1,0;5253;0,0518;19086,76;14;2016-07-17T16:11:27;6
35,0;-22,5;33,8125;249,6875;241,0000;1,0;5253;0,0518;19086,76;12;2016-07-17T16:11:28;7
35,0;-22,5;33,8125;249,6875;241,0625;1,0;5244;0,0518;19094,99;14;2016-07-17T16:11:29;8
35,0;-22,5;33,8125;249,6875;241,0000;1,0;5241;0,0517;19097,74;12;2016-07-17T16:11:30;9
35,0;-22,6;33,8125;249,6875;240,9375;1,0;5229;0,0516;19108,74;14;2016-07-17T16:11:31;10
35,0;-22,6;33,8125;249,6875;240,8750;1,0;5244;0,0518;19094,99;12;2016-07-17T16:11:32;11
35,0;-22,7;33,8125;249,6875;240,8750;1,0;5232;0,0516;19105,99;14;2016-07-17T16:11:33;12
35,0;-22,7;33,8125;249,6875;240,7500;1,0;5226;0,0516;19111,49;12;2016-07-17T16:11:34;13
35,0;-22,6;33,8125;249,6875;240,6250;1,0;5220;0,0515;19117,01;13;2016-07-17T16:11:35;14
35,0;-22,6;33,8125;249,6875;240,6250;1,0;5214;0,0515;19122,52;12;2016-07-17T16:11:36;15
35,0;-22,6;33,8125;249,6875;240,6875;1,0;5217;0,0515;19119,76;14;2016-07-17T16:11:37;16
35,0;-22,6;33,8125;249,6875;240,5625;1,0;5211;0,0514;19125,28;12;2016-07-17T16:11:38;17
35,0;-22,7;33,8125;249,6875;240,3125;1,0;5203;0,0513;19132,65;13;2016-07-17T16:11:39;18
35,0;-22,7;33,8125;249,6875;240,1875;1,0;5200;0,0513;19135,41;12;2016-07-17T16:11:40;19
35,0;-22,8;33,8125;249,6875;240,1875;1,0;5194;0,0513;19140,95;14;2016-07-17T16:11:41;20
35,0;-22,8;33,8125;249,6875;240,2500;1,0;5188;0,0512;19146,49;13;2016-07-17T16:11:42;21
35,0;-23,0;33,8125;249,6875;240,3750;1,0;5185;0,0512;19149,26;13;2016-07-17T16:11:43;22
35,0;-23,0;33,8125;249,6875;240,4375;1,0;5185;0,0512;19149,26;12;2016-07-17T16:11:44;23
35,0;-22,7;33,8125;249,6875;240,5000;1,0;5180;0,0511;19153,88;14;2016-07-17T16:11:45;24
35,0;-22,7;33,8125;249,6875;240,5625;1,0;5177;0,0511;19156,66;12;2016-07-17T16:11:46;25
35,0;-22,8;33,8125;249,6250;240,5000;1,0;5174;0,0511;19159,43;13;2016-07-17T16:11:47;26
35,0;-22,8;33,8125;249,6250;240,3125;1,0;5180;0,0511;19153,88;12;2016-07-17T16:11:48;27
35,0;-22,8;33,8125;249,6250;240,3125;1,0;5168;0,0510;19164,99;13;2016-07-17T16:11:49;28
35,0;-22,8;33,8125;249,6250;240,3750;1,0;5162;0,0509;19170,55;12;2016-07-17T16:11:50;29
35,0;-22,8;33,8125;249,6250;240,3125;1,0;5156;0,0509;19176,12;14;2016-07-17T16:11:51;30
35,0;-22,8;33,8125;249,6250;240,3750;1,0;5159;0,0509;19173,33;12;2016-07-17T16:11:52;31
35,0;-22,9;33,8125;249,6250;240,4375;1,0;5154;0,0509;19177,98;13;2016-07-17T16:11:53;32
35,0;-22,9;33,8125;249,6250;240,5000;1,0;5139;0,0507;19191,92;12;2016-07-17T16:11:54;33
35,0;-22,7;33,8125;249,6250;240,5000;1,0;5133;0,0507;19197,50;13;2016-07-17T16:11:55;34
35,0;-22,7;33,8125;249,6250;240,4375;1,0;5142;0,0507;19189,13;12;2016-07-17T16:11:56;35
35,0;-22,5;33,8125;249,6875;240,4375;1,0;5127;0,0506;19203,09;13;2016-07-17T16:11:57;36
35,0;-22,5;33,8125;249,6875;240,5000;1,0;5139;0,0507;19191,92;12;2016-07-17T16:11:58;37
35,0;-22,5;33,8125;249,6875;240,5000;1,0;5130;0,0506;19200,30;13;2016-07-17T16:11:59;38
35,0;-22,5;33,8125;249,6875;240,3750;1,0;5124;0,0506;19205,90;12;2016-07-17T16:12:0;39
35,0;-22,6;33,8125;249,6875;240,3125;1,0;5121;0,0505;19208,69;14;2016-07-17T16:12:1;40
35,0;-22,6;33,8125;249,6875;240,3125;1,0;5118;0,0505;19211,50;12;2016-07-17T16:12:2;41
35,0;-22,6;33,8125;249,6875;240,3750;1,0;5112;0,0505;19217,10;14;2016-07-17T16:12:3;42
35,0;-22,6;33,8125;249,6875;240,4375;1,0;5109;0,0504;19219,91;13;2016-07-17T16:12:4;43
35,0;-22,7;33,8750;249,7500;240,5000;1,0;5100;0,0503;19228,33;13;2016-07-17T16:12:5;44
35,0;-22,7;33,8750;249,7500;240,5625;1,0;5100;0,0503;19228,33;13;2016-07-17T16:12:6;45
35,0;-22,5;33,8750;249,7500;240,6250;1,0;5106;0,0504;19222,71;14;2016-07-17T16:12:7;46
35,0;-22,5;33,8750;249,7500;240,6875;1,0;5100;0,0503;19228,33;13;2016-07-17T16:12:8;47
35,0;-22,5;33,8750;249,7500;240,6875;1,0;5100;0,0503;19228,33;14;2016-07-17T16:12:9;48
35,0;-22,5;33,8750;249,7500;240,6875;1,0;5094;0,0503;19233,95;12;2016-07-17T16:12:10;49
35,0;-22,5;33,8750;249,8125;240,6250;1,0;5080;0,0501;19247,09;14;2016-07-17T16:12:11;50
35,0;-22,5;33,8750;249,8125;240,5625;1,0;5083;0,0502;19244,27;12;2016-07-17T16:12:12;51
35,0;-22,4;33,8750;249,8125;240,5625;1,0;5083;0,0502;19244,27;13;2016-07-17T16:12:13;52
35,0;-22,4;33,8750;249,8125;240,6250;1,0;5071;0,0500;19255,55;12;2016-07-17T16:12:14;53
35,0;-22,5;33,8750;249,8750;240,7500;1,0;5065;0,0500;19261,20;14;2016-07-17T16:12:15;54
